ID,Fraction_ID,Envelope_num,Mass,MonoMz,Charge,Intensity,mzLo,mzHi,rtLo,rtHi,color,opacity,promex_score
21707,0,12,1585.85,529.624,3,3.42E+07,529.524,531.06,82.209,82.468,#FF0000,0.1,-1000
21708,0,1,744.123,745.13,1,3.57E+06,745.03,747.236,10.5367,10.5367,#FF0000,0.1,-1000
21709,0,2,2175.15,726.059,3,2.02E+06,725.959,727.829,44.7645,44.8132,#FF0000,0.1,-1000
21709,0,8,2175.15,544.796,4,2.06E+07,544.696,546.148,44.7158,44.8828,#FF0000,0.1,-1000
21710,0,1,661.811,662.819,1,3.52E+06,662.719,664.924,56.7518,56.7518,#FF0000,0.1,-1000
21711,0,16,1129.65,377.558,3,5.03E+07,377.458,378.66,14.5793,14.9153,#FF0000,0.1,-1000
21712,0,1,2826.48,943.166,3,2.81E+06,943.066,945.271,97.037,97.037,#FF0000,0.1,-1000
21712,0,4,2826.48,707.627,4,1.25E+07,707.527,709.23,97.037,97.1657,#FF0000,0.1,-1000
21713,0,3,3162.8,528.14,6,2.32E+06,528.04,529.242,21.2675,21.4647,#FF0000,0.1,-1000
21713,0,7,3162.8,452.835,7,1.47E+07,452.735,453.795,21.0033,21.769,#FF0000,0.1,-1000
21713,0,3,3162.8,396.357,8,7.78E+06,396.257,397.209,21.1745,21.4647,#FF0000,0.1,-1000
21714,0,2,918.474,460.244,2,6.20E+06,460.144,461.848,13.513,13.5395,#FF0000,0.1,-1000
21714,0,1,918.474,307.165,3,1.30E+06,307.065,308.268,13.5395,13.5395,#FF0000,0.1,-1000
21715,0,1,752.774,753.781,1,3.56E+06,753.681,755.886,55.5435,55.5435,#FF0000,0.1,-1000
21716,0,2,2800.35,1401.18,2,8.01E+06,1401.08,1404.29,99.3198,99.3198,#FF0000,0.1,-1000
21717,0,4,1366.64,456.555,3,1.08E+07,456.455,457.658,19.8848,19.9235,#FF0000,0.1,-1000
21718,0,3,828.362,415.188,2,1.23E+07,415.088,416.291,13.0095,13.0435,#FF0000,0.1,-1000
21719,0,1,601.416,301.715,2,3.39E+06,301.615,302.818,10.3802,10.3802,#FF0000,0.1,-1000
21720,0,3,1336.73,446.583,3,8.05E+06,446.483,447.686,20.5692,20.6165,#FF0000,0.1,-1000
21721,0,2,285.303,286.31,1,6.61E+06,286.21,287.413,99.3845,99.3845,#FF0000,0.1,-1000
21722,0,2,1536.73,769.371,2,8.18E+06,769.271,771.475,66.1205,66.1205,#FF0000,0.1,-1000
21723,0,5,4475.12,896.032,5,2.10E+07,895.932,897.736,61.9722,62.1992,#FF0000,0.1,-1000
21723,0,1,4475.12,746.861,6,4.46E+06,746.761,748.298,62.1743,62.1743,#FF0000,0.1,-1000
21724,0,1,1104.58,553.298,2,3.42E+06,553.198,554.902,34.1993,34.1993,#FF0000,0.1,-1000
21725,0,3,2506.23,627.566,4,9.29E+06,627.466,628.919,40.6543,40.7875,#FF0000,0.1,-1000
21725,0,1,2506.23,502.254,5,375956,502.154,503.357,40.7108,40.7108,#FF0000,0.1,-1000
21726,0,1,3754.53,1878.27,2,2.40E+06,1878.17,1881.88,100.31,100.31,#FF0000,0.1,-1000
21727,0,1,1157.71,579.864,2,3.69E+06,579.764,581.468,100.152,100.152,#FF0000,0.1,-1000
21728,0,1,1485.43,743.724,2,4.34E+06,743.624,745.828,55.2063,55.2063,#FF0000,0.1,-1000
21729,0,20,1485.7,496.242,3,5.18E+07,496.142,497.678,37.449,38.1513,#FF0000,0.1,-1000
21730,0,11,2502.3,626.583,4,2.84E+07,626.483,627.935,66.1468,66.5182,#FF0000,0.1,-1000
21730,0,2,2502.3,501.468,5,4.74E+06,501.368,502.57,66.2488,66.5182,#FF0000,0.1,-1000
21731,0,1,2885.9,962.976,3,4.02E+06,962.876,965.08,93.275,93.275,#FF0000,0.1,-1000
21732,0,1,3868.05,774.617,5,3.02E+06,774.517,776.121,94.0463,94.0463,#FF0000,0.1,-1000
21733,0,3,1472.74,737.378,2,1.19E+07,737.278,739.482,75.4817,75.5827,#FF0000,0.1,-1000
21734,0,4,3049.66,763.421,4,8.02E+06,763.321,765.025,83.3423,83.4097,#FF0000,0.1,-1000
21734,0,1,3049.66,610.938,5,1.42E+06,610.838,612.241,83.3195,83.3195,#FF0000,0.1,-1000
21735,0,8,1455.68,486.233,3,2.30E+07,486.133,487.67,60.0807,60.2565,#FF0000,0.1,-1000
21736,0,5,1386.8,694.41,2,8.74E+06,694.31,696.014,89.7482,89.9927,#FF0000,0.1,-1000
21736,0,13,1386.8,463.276,3,3.29E+07,463.176,464.378,89.8317,90.144,#FF0000,0.1,-1000
21737,0,3,4147.83,830.574,5,9.57E+06,830.474,832.077,60.2565,60.3697,#FF0000,0.1,-1000
21738,0,1,766.4,384.207,2,3.48E+06,384.107,385.31,44.9962,44.9962,#FF0000,0.1,-1000
21739,0,2,2325.21,776.077,3,6.82E+06,775.977,777.847,97.5108,97.8218,#FF0000,0.1,-1000
21740,0,3,3662.91,733.59,5,1.13E+07,733.49,735.094,71.575,72.0422,#FF0000,0.1,-1000
21740,0,3,3662.91,611.493,6,5.51E+06,611.393,612.762,71.3672,71.706,#FF0000,0.1,-1000
21741,0,5,3691.74,616.297,6,1.11E+07,616.197,617.567,67.1812,67.8038,#FF0000,0.1,-1000
21742,0,3,855.482,428.748,2,7.52E+06,428.648,429.851,17.0733,17.2178,#FF0000,0.1,-1000
21743,0,4,938.5,470.257,2,1.43E+07,470.157,471.861,57.1827,57.315,#FF0000,0.1,-1000
21744,0,9,1890.84,946.428,2,3.05E+07,946.328,949.033,37.0453,37.2953,#FF0000,0.1,-1000
21745,0,1,1215.8,608.908,2,3.61E+06,608.808,610.512,101.17,101.17,#FF0000,0.1,-1000
21746,0,8,1632.8,817.409,2,3.06E+07,817.309,819.513,92.7027,92.897,#FF0000,0.1,-1000
21747,0,28,840.472,421.243,2,8.42E+07,421.143,422.346,30.589,31.3493,#FF0000,0.1,-1000
21748,0,2,1575.03,394.766,4,7.09E+06,394.666,395.868,8.45217,8.45217,#FF0000,0.1,-1000
21748,0,1,1575.03,316.014,5,937999,315.914,316.916,8.45217,8.45217,#FF0000,0.1,-1000
21749,0,9,8275.2,1380.21,6,2.08E+07,1380.11,1382.31,28.6935,28.93,#FF0000,0.1,-1000
21749,0,6,8275.2,1183.18,7,9.01E+06,1183.08,1185,28.6935,28.8485,#FF0000,0.1,-1000
21750,0,3,1293.82,432.279,3,9.88E+06,432.179,433.382,13.8843,13.9257,#FF0000,0.1,-1000
21751,0,1,1818.96,607.326,3,300227,607.226,608.762,22.2133,22.2133,#FF0000,0.1,-1000
21751,0,10,1818.96,455.746,4,1.74E+07,455.646,456.848,21.6817,22.238,#FF0000,0.1,-1000
21752,0,3,1394.72,698.368,2,3.53E+06,698.268,699.972,64.1172,64.1882,#FF0000,0.1,-1000
21752,0,12,1394.72,465.915,3,3.69E+07,465.815,467.017,64.093,64.325,#FF0000,0.1,-1000
21753,0,12,3945.88,790.182,5,2.99E+07,790.082,791.686,39.1707,39.4685,#FF0000,0.1,-1000
21753,0,6,3945.88,658.653,6,8.60E+06,658.553,659.923,39.2238,39.3977,#FF0000,0.1,-1000
21754,0,5,2647.25,883.424,3,1.59E+07,883.324,885.194,74.2613,74.5428,#FF0000,0.1,-1000
21755,0,9,2624.19,875.736,3,2.32E+07,875.636,877.506,78.0575,78.2498,#FF0000,0.1,-1000
21756,0,8,1077.58,539.799,2,1.90E+07,539.699,541.403,44.1605,44.3188,#FF0000,0.1,-1000
21756,0,12,1077.58,360.202,3,3.02E+07,360.102,361.305,44.1145,44.3558,#FF0000,0.1,-1000
21757,0,45,5813.7,1454.43,4,4.60E+07,1454.33,1456.79,110.005,111.924,#FF0000,0.1,-1000
21758,0,1,2648.23,883.75,3,3.90E+06,883.65,885.521,57.658,57.658,#FF0000,0.1,-1000
21759,0,7,1783.83,892.92,2,1.64E+07,892.82,895.025,40.1982,40.3772,#FF0000,0.1,-1000
21760,0,1,586.304,587.311,1,3.44E+06,587.211,589.417,57.9757,57.9757,#FF0000,0.1,-1000
21761,0,2,4529.83,906.974,5,3.47E+06,906.874,908.678,25.4725,25.5152,#FF0000,0.1,-1000
21761,0,9,4529.83,755.98,6,1.79E+07,755.88,757.416,25.3122,25.8422,#FF0000,0.1,-1000
21762,0,3,567.302,284.658,2,7.45E+06,284.558,285.761,12.6383,12.678,#FF0000,0.1,-1000
21763,0,12,2869.47,718.374,4,2.22E+07,718.274,719.977,31.7718,32.0732,#FF0000,0.1,-1000
21763,0,12,2869.47,574.9,5,2.97E+07,574.8,576.203,31.7718,32.0732,#FF0000,0.1,-1000
21764,0,16,2661.28,888.099,3,4.72E+07,887.999,889.87,67.2277,67.7807,#FF0000,0.1,-1000
21765,0,3,2683.48,537.703,5,9.25E+06,537.603,539.006,54.4788,54.5283,#FF0000,0.1,-1000
21765,0,4,2683.48,448.254,6,6.36E+06,448.154,449.356,54.4237,54.5283,#FF0000,0.1,-1000
21766,0,9,1479.77,740.893,2,3.18E+07,740.793,742.996,74.2128,74.489,#FF0000,0.1,-1000
21767,0,2,1448.04,725.029,2,4.03E+06,724.929,726.633,56.0453,56.0453,#FF0000,0.1,-1000
21768,0,5,1770.98,591.335,3,3.28E+06,591.235,592.771,24.9635,25.07,#FF0000,0.1,-1000
21768,0,12,1770.98,443.753,4,3.37E+07,443.653,444.855,24.886,25.1662,#FF0000,0.1,-1000
21768,0,7,1770.98,355.204,5,9.52E+06,355.104,356.106,24.9338,25.0952,#FF0000,0.1,-1000
21769,0,12,2914.4,729.608,4,3.25E+07,729.508,731.212,46.4213,46.7007,#FF0000,0.1,-1000
21770,0,6,581.333,291.674,2,1.89E+07,291.574,292.777,57.8808,58.0145,#FF0000,0.1,-1000
21771,0,1,7429.86,1239.32,6,5.28E+06,1239.22,1241.25,61.7347,61.7347,#FF0000,0.1,-1000
21772,0,10,751.331,376.673,2,2.10E+07,376.573,377.775,31.3237,31.5593,#FF0000,0.1,-1000
21773,0,1,1251.68,626.848,2,3.80E+06,626.748,628.452,75.4597,75.4597,#FF0000,0.1,-1000
21774,0,4,1018.41,1019.42,1,8.61E+06,1019.32,1022.53,15.8927,15.9575,#FF0000,0.1,-1000
21774,0,6,1018.41,510.213,2,1.79E+07,510.113,511.817,15.876,15.9703,#FF0000,0.1,-1000
21775,0,3,3153.57,789.4,4,9.16E+06,789.3,791.004,62.1235,62.2188,#FF0000,0.1,-1000
21775,0,6,3153.57,631.722,5,2.11E+07,631.622,633.025,62.1235,62.2793,#FF0000,0.1,-1000
21776,0,10,3648.79,913.204,4,1.41E+07,913.104,915.058,39.4462,39.6915,#FF0000,0.1,-1000
21776,0,18,3648.79,730.764,5,4.47E+07,730.664,732.268,39.3755,39.8113,#FF0000,0.1,-1000
21777,0,9,658.391,330.203,2,2.61E+07,330.103,331.306,15.1612,15.3473,#FF0000,0.1,-1000
21778,0,23,2395.19,799.404,3,5.03E+07,799.304,801.174,49.931,50.4913,#FF0000,0.1,-1000
21778,0,22,2395.19,599.805,4,5.09E+07,599.705,601.157,49.931,50.4913,#FF0000,0.1,-1000
21779,0,6,1312.73,438.583,3,1.70E+07,438.483,439.686,67.913,68.056,#FF0000,0.1,-1000
21780,0,7,732.394,367.204,2,2.05E+07,367.104,368.307,30.3688,30.5378,#FF0000,0.1,-1000
21781,0,13,599.376,300.695,2,3.45E+07,300.595,301.798,34.9163,35.235,#FF0000,0.1,-1000
21782,0,1,1274.67,638.342,2,3.70E+06,638.242,639.946,29.4862,29.4862,#FF0000,0.1,-1000
21783,0,4,2070.11,691.044,3,2.23E+06,690.944,692.814,51.7867,51.9755,#FF0000,0.1,-1000
21783,0,14,2070.11,518.535,4,2.70E+07,518.435,519.887,51.7343,52.0778,#FF0000,0.1,-1000
21784,0,3,1886.9,629.976,3,6.41E+06,629.876,631.746,14.8917,14.9368,#FF0000,0.1,-1000
21784,0,4,1886.9,472.733,4,7.34E+06,472.633,474.086,14.8703,14.9645,#FF0000,0.1,-1000
21785,0,1,2790.34,698.592,4,3.94E+06,698.492,700.196,48.4485,48.4485,#FF0000,0.1,-1000
21786,0,3,1585.83,529.618,3,1.29E+07,529.518,531.054,56.805,56.905,#FF0000,0.1,-1000
21787,0,1,2169.03,1085.52,2,3.70E+06,1085.42,1088.13,72.8398,72.8398,#FF0000,0.1,-1000
21788,0,15,1660.82,554.614,3,3.12E+07,554.514,556.05,37.5797,37.971,#FF0000,0.1,-1000
21789,0,5,3305.01,1102.68,3,1.51E+07,1102.58,1104.78,69.1072,69.7302,#FF0000,0.1,-1000
21789,0,1,3305.01,827.261,4,1.52E+06,827.161,828.864,70.0893,70.0893,#FF0000,0.1,-1000
21790,0,4,4073.85,1019.47,4,1.21E+07,1019.37,1021.32,76.6862,76.7658,#FF0000,0.1,-1000
21791,0,12,2839.4,710.857,4,2.67E+07,710.757,712.461,76.5468,77.0273,#FF0000,0.1,-1000
21792,0,2,1824.76,609.259,3,4.27E+06,609.159,610.696,48.6472,48.7785,#FF0000,0.1,-1000
21793,0,1,1962.92,982.467,2,3.25E+06,982.367,985.072,47.2002,47.2002,#FF0000,0.1,-1000
21793,0,1,1962.92,655.314,3,958020,655.214,657.084,47.0155,47.0155,#FF0000,0.1,-1000
21794,0,2,3195.03,1066.02,3,6.30E+06,1065.92,1068.12,76.1333,76.1333,#FF0000,0.1,-1000
21795,0,2,4259.33,1420.78,3,8.78E+06,1420.68,1423.22,74.6798,74.6798,#FF0000,0.1,-1000
21796,0,1,724.794,725.801,1,2.98E+06,725.701,727.906,54.709,54.709,#FF0000,0.1,-1000
21797,0,1,3024.56,757.147,4,2.86E+06,757.047,758.75,47.396,47.396,#FF0000,0.1,-1000
21798,0,13,1581.81,528.279,3,4.04E+07,528.179,529.715,80.887,81.174,#FF0000,0.1,-1000
21799,0,1,6863.65,1144.95,6,3.54E+06,1144.85,1146.72,71.8088,71.8088,#FF0000,0.1,-1000
21800,0,2,1062.47,355.164,3,6.18E+06,355.064,356.267,10.064,10.0838,#FF0000,0.1,-1000
21801,0,1,1876.26,1877.27,1,3.25E+06,1877.17,1881.38,100.31,100.31,#FF0000,0.1,-1000
21801,0,1,1876.26,939.138,2,2.08E+06,939.038,941.242,100.31,100.31,#FF0000,0.1,-1000
21802,0,3,2011.04,671.355,3,7.13E+06,671.255,673.125,41.5435,41.891,#FF0000,0.1,-1000
21802,0,5,2011.04,503.768,4,5.14E+06,503.668,505.12,41.5663,41.8153,#FF0000,0.1,-1000
21803,0,4,898.586,450.3,2,1.25E+07,450.2,451.904,58.5735,58.7052,#FF0000,0.1,-1000
21804,0,2,1761.45,881.732,2,8.36E+06,881.632,883.836,56.2915,56.2915,#FF0000,0.1,-1000
21805,0,9,1711.77,856.894,2,2.23E+07,856.794,858.998,38.669,38.899,#FF0000,0.1,-1000
21806,0,1,5528.39,922.405,6,3.21E+06,922.305,924.009,98.8958,98.8958,#FF0000,0.1,-1000
21807,0,7,5050.41,842.742,6,1.52E+07,842.642,844.179,76.6862,76.8472,#FF0000,0.1,-1000
21808,0,7,2060.07,516.024,4,1.86E+07,515.924,517.377,53.8837,54.0112,#FF0000,0.1,-1000
21809,0,2,1639.78,820.895,2,8.17E+06,820.795,822.999,73.8582,73.8582,#FF0000,0.1,-1000
21810,0,9,2726.4,909.807,3,2.45E+07,909.707,911.911,83.6252,83.8288,#FF0000,0.1,-1000
21811,0,13,807.414,404.714,2,2.79E+07,404.614,405.817,82.281,82.5922,#FF0000,0.1,-1000
21812,0,6,4105.79,822.166,5,1.11E+07,822.066,823.669,41.067,41.4107,#FF0000,0.1,-1000
21812,0,2,4105.79,685.306,6,1.90E+06,685.206,686.576,41.1362,41.2857,#FF0000,0.1,-1000
21813,0,9,2883.36,721.848,4,1.96E+07,721.748,723.451,34.8823,35.0878,#FF0000,0.1,-1000
21813,0,7,2883.36,577.68,5,1.34E+07,577.58,578.982,34.8967,35.0633,#FF0000,0.1,-1000
21814,0,3,2525.43,506.094,5,3.16E+06,505.994,507.196,19.352,19.388,#FF0000,0.1,-1000
21814,0,15,2525.43,421.913,6,3.07E+07,421.813,422.848,19.211,19.6833,#FF0000,0.1,-1000
21815,0,4,1470.78,736.398,2,1.25E+07,736.298,738.502,81.785,81.815,#FF0000,0.1,-1000
21816,0,5,2588.4,648.107,4,6.50E+06,648.007,649.46,50.3142,50.7145,#FF0000,0.1,-1000
21816,0,29,2588.4,518.687,5,7.17E+07,518.587,519.79,50.2082,51.1558,#FF0000,0.1,-1000
21816,0,28,2588.4,432.407,6,5.47E+07,432.307,433.343,50.2082,51.1352,#FF0000,0.1,-1000
21817,0,13,1040.5,521.255,2,2.70E+07,521.155,522.859,84.0203,84.3007,#FF0000,0.1,-1000
21818,0,12,718.319,360.167,2,3.82E+07,360.067,361.269,60.839,61.1363,#FF0000,0.1,-1000
21819,0,13,4648.59,930.725,5,2.55E+07,930.625,932.429,23.4225,24.1468,#FF0000,0.1,-1000
21820,0,1,3895.84,974.966,4,3.69E+06,974.866,976.821,59.4257,59.4257,#FF0000,0.1,-1000
21820,0,1,3895.84,780.174,5,3.94E+06,780.074,781.678,59.1013,59.1013,#FF0000,0.1,-1000
21821,0,13,868.772,290.598,3,3.50E+07,290.498,291.367,72.8925,73.4023,#FF0000,0.1,-1000
21822,0,19,934.497,468.256,2,6.14E+07,468.156,469.86,46.598,47.0415,#FF0000,0.1,-1000
21823,0,3,3235.53,1079.52,3,1.37E+07,1079.42,1081.62,75.207,75.207,#FF0000,0.1,-1000
21824,0,1,1096.55,549.285,2,3.66E+06,549.185,550.889,65.2883,65.2883,#FF0000,0.1,-1000
21825,0,11,3947.61,790.53,5,2.59E+07,790.43,792.034,23.7402,24.0227,#FF0000,0.1,-1000
21826,0,1,3792.95,759.596,5,2.54E+06,759.496,761.1,76.8717,76.8717,#FF0000,0.1,-1000
21826,0,3,3792.95,633.165,6,3.61E+06,633.065,634.434,76.7945,77.111,#FF0000,0.1,-1000
21827,0,8,1319.65,440.891,3,2.20E+07,440.791,441.993,44.4887,44.6265,#FF0000,0.1,-1000
21828,0,2,1149.74,384.253,3,7.39E+06,384.153,385.356,55.3698,55.3698,#FF0000,0.1,-1000
21829,0,2,2675.26,892.762,3,5.35E+06,892.662,894.532,49.8632,49.883,#FF0000,0.1,-1000
21830,0,5,761.469,381.742,2,1.20E+07,381.642,382.845,94.5142,94.6107,#FF0000,0.1,-1000
21831,0,6,1057.49,529.751,2,1.39E+07,529.651,531.355,93.8513,93.9735,#FF0000,0.1,-1000
21832,0,15,2575.31,644.834,4,3.41E+07,644.734,646.187,18.3782,18.7085,#FF0000,0.1,-1000
21833,0,11,1024.63,513.322,2,2.53E+07,513.222,514.926,74.2613,74.5428,#FF0000,0.1,-1000
21834,0,1,3391.76,679.358,5,4.32E+06,679.258,680.661,55.181,55.181,#FF0000,0.1,-1000
21835,0,1,3272.49,1091.84,3,4.58E+06,1091.74,1093.94,57.6072,57.6072,#FF0000,0.1,-1000
21836,0,4,4690.26,782.718,6,9.67E+06,782.618,784.154,71.079,71.2582,#FF0000,0.1,-1000
21837,0,1,407.268,408.275,1,3.22E+06,408.175,410.381,99.403,99.403,#FF0000,0.1,-1000
21838,0,11,2188.1,730.373,3,7.22E+06,730.273,732.143,27.892,28.3082,#FF0000,0.1,-1000
21838,0,27,2188.1,548.031,4,5.47E+07,547.931,549.384,27.6763,28.4065,#FF0000,0.1,-1000
21839,0,5,571.37,286.692,2,1.47E+07,286.592,287.795,14.9368,15.012,#FF0000,0.1,-1000
21840,0,5,2988.37,997.129,3,1.82E+07,997.029,999.234,75.9545,76.1333,#FF0000,0.1,-1000
21841,0,8,834.403,418.209,2,2.01E+07,418.109,419.311,59.4745,59.6397,#FF0000,0.1,-1000
21842,0,7,871.399,436.707,2,2.20E+07,436.607,438.311,59.9828,60.1582,#FF0000,0.1,-1000
21843,0,7,2255,752.675,3,1.02E+07,752.575,754.446,31.2418,31.3785,#FF0000,0.1,-1000
21843,0,12,2255,564.758,4,2.77E+07,564.658,566.111,31.2165,31.4775,#FF0000,0.1,-1000
21844,0,1,1308.62,655.317,2,3.71E+06,655.217,656.921,60.6897,60.6897,#FF0000,0.1,-1000
21845,0,1,990.523,496.269,2,3.19E+06,496.169,497.873,34.0998,34.0998,#FF0000,0.1,-1000
21846,0,12,1256.7,419.908,3,3.56E+07,419.808,421.01,20.5295,20.7605,#FF0000,0.1,-1000
21847,0,1,812.871,813.878,1,3.50E+06,813.778,815.983,17.2795,17.2795,#FF0000,0.1,-1000
21848,0,15,1118.51,560.263,2,4.55E+07,560.163,561.867,38.8448,39.2238,#FF0000,0.1,-1000
21849,0,23,1190.66,596.337,2,5.07E+07,596.237,597.941,89.1105,89.6032,#FF0000,0.1,-1000
21850,0,3,1098.63,550.323,2,4.83E+06,550.223,551.927,42.959,43.0613,#FF0000,0.1,-1000
21850,0,15,1098.63,367.218,3,4.14E+07,367.118,368.32,42.8822,43.2092,#FF0000,0.1,-1000
21851,0,8,2544.21,509.85,5,1.98E+07,509.75,510.952,15.6137,15.8285,#FF0000,0.1,-1000
21851,0,1,2544.21,425.043,6,1.37E+06,424.943,425.978,15.7533,15.7533,#FF0000,0.1,-1000
21852,0,3,935.473,312.832,3,7.13E+06,312.732,313.934,15.6818,15.7282,#FF0000,0.1,-1000
21853,0,1,2810.38,703.602,4,3.89E+06,703.502,705.206,75.8107,75.8107,#FF0000,0.1,-1000
21854,0,2,3234.21,1079.08,3,7.07E+06,1078.98,1081.18,72.2982,72.2982,#FF0000,0.1,-1000
21855,0,1,1042.54,522.276,2,3.16E+06,522.176,523.88,75.7582,75.7582,#FF0000,0.1,-1000
21856,0,5,1217.61,609.812,2,1.18E+07,609.712,611.416,80.621,80.7427,#FF0000,0.1,-1000
21856,0,5,1217.61,406.877,3,1.15E+07,406.777,407.98,80.6473,80.8613,#FF0000,0.1,-1000
21857,0,8,3380.63,677.134,5,2.61E+07,677.034,678.437,39.9888,40.5418,#FF0000,0.1,-1000
21857,0,3,3380.63,564.446,6,3.59E+06,564.346,565.549,40.2228,40.428,#FF0000,0.1,-1000
21858,0,7,1373.68,687.847,2,2.08E+07,687.747,689.451,63.6848,63.8737,#FF0000,0.1,-1000
21859,0,4,1735.83,579.617,3,1.01E+07,579.517,581.053,63.326,63.498,#FF0000,0.1,-1000
21860,0,22,1131.61,566.81,2,5.54E+07,566.71,568.414,79.4638,80.0685,#FF0000,0.1,-1000
21861,0,1,1482.6,742.307,2,3.84E+06,742.207,744.411,29.0285,29.0285,#FF0000,0.1,-1000
21862,0,1,1738.84,580.62,3,3.36E+06,580.52,582.056,21.1998,21.1998,#FF0000,0.1,-1000
21863,0,6,3671.78,918.952,4,1.37E+07,918.852,920.806,45.1757,45.4353,#FF0000,0.1,-1000
21863,0,8,3671.78,735.363,5,1.98E+07,735.263,736.866,45.1757,45.4112,#FF0000,0.1,-1000
21864,0,1,1260.67,631.344,2,955691,631.244,632.949,60.586,60.586,#FF0000,0.1,-1000
21864,0,10,1260.67,421.232,3,3.00E+07,421.132,422.335,60.51,60.742,#FF0000,0.1,-1000
21865,0,21,2212.01,554.01,4,4.24E+07,553.91,555.363,34.9687,35.7513,#FF0000,0.1,-1000
21866,0,20,2073.13,519.289,4,4.09E+07,519.189,520.642,27.7513,28.3318,#FF0000,0.1,-1000
21866,0,8,2073.13,415.633,5,6.70E+06,415.533,416.735,27.7753,28.1455,#FF0000,0.1,-1000
21867,0,3,3592.72,899.186,4,1.01E+07,899.086,901.04,79.3293,79.3817,#FF0000,0.1,-1000
21867,0,1,3592.72,719.55,5,2.58E+06,719.45,721.054,79.3538,79.3538,#FF0000,0.1,-1000
21868,0,1,1785.35,893.684,2,3.20E+06,893.584,895.788,81.24,81.24,#FF0000,0.1,-1000
21869,0,7,4817.37,803.902,6,1.24E+07,803.802,805.339,53.991,54.2062,#FF0000,0.1,-1000
21869,0,11,4817.37,689.203,7,3.04E+07,689.103,690.448,53.8837,54.2062,#FF0000,0.1,-1000
21869,0,5,4817.37,603.178,8,7.39E+06,603.078,604.281,53.9342,54.177,#FF0000,0.1,-1000
21870,0,4,657.418,329.716,2,9.17E+06,329.616,330.819,14.0355,14.1087,#FF0000,0.1,-1000
21871,0,1,4283.62,1071.91,4,2.39E+06,1071.81,1073.77,22.9947,22.9947,#FF0000,0.1,-1000
21871,0,5,4283.62,857.731,5,6.68E+06,857.631,859.234,23.2993,23.8158,#FF0000,0.1,-1000
21872,0,11,648.385,325.2,2,2.12E+07,325.1,326.303,67.2948,67.593,#FF0000,0.1,-1000
21873,0,12,1080.51,541.26,2,3.34E+07,541.16,542.864,35.6522,35.9078,#FF0000,0.1,-1000
21874,0,4,1182.69,592.353,2,9.38E+06,592.253,593.958,101.144,101.251,#FF0000,0.1,-1000
21875,0,1,3889.03,973.264,4,2.61E+06,973.164,975.118,97.6458,97.6458,#FF0000,0.1,-1000
21876,0,5,4154.69,831.945,5,1.49E+07,831.845,833.448,15.5852,15.8533,#FF0000,0.1,-1000
21876,0,12,4154.69,693.455,6,2.91E+07,693.355,694.725,15.5852,15.9118,#FF0000,0.1,-1000
21876,0,1,4154.69,594.534,7,818472,594.434,595.636,16.049,16.049,#FF0000,0.1,-1000
21877,0,1,398.211,399.218,1,3.20E+06,399.118,401.323,58.261,58.261,#FF0000,0.1,-1000
21878,0,1,1818.95,607.323,3,3.19E+06,607.223,608.759,54.987,54.987,#FF0000,0.1,-1000
21879,0,33,767.467,384.741,2,7.92E+07,384.641,385.843,32.3868,33.2893,#FF0000,0.1,-1000
21880,0,2,2371.26,593.822,4,3.68E+06,593.722,595.175,51.6558,51.7083,#FF0000,0.1,-1000
21880,0,11,2371.26,475.259,5,2.58E+07,475.159,476.362,51.6305,51.8393,#FF0000,0.1,-1000
21881,0,5,2133.01,712.011,3,1.33E+07,711.911,713.782,19.502,19.6572,#FF0000,0.1,-1000
21881,0,5,2133.01,534.26,4,6.16E+06,534.16,535.613,19.5762,19.6833,#FF0000,0.1,-1000
21882,0,1,786.5,394.257,2,3.45E+06,394.157,395.36,93.3368,93.3368,#FF0000,0.1,-1000
21883,0,1,790.797,791.804,1,3.45E+06,791.704,793.91,56.9285,56.9285,#FF0000,0.1,-1000
21884,0,12,1657.79,553.604,3,2.27E+07,553.504,555.04,32.491,32.786,#FF0000,0.1,-1000
21884,0,3,1657.79,415.455,4,1.93E+06,415.355,416.557,32.6248,32.6775,#FF0000,0.1,-1000
21885,0,1,1277.65,639.834,2,3.68E+06,639.734,641.439,72.375,72.375,#FF0000,0.1,-1000
21886,0,1,2294.09,1148.05,2,3.67E+06,1147.95,1150.66,56.1643,56.1643,#FF0000,0.1,-1000
21887,0,1,701.368,702.375,1,3.41E+06,702.275,704.48,50.3142,50.3142,#FF0000,0.1,-1000
21888,0,3,1155.69,578.854,2,7.33E+06,578.754,580.458,101.187,101.29,#FF0000,0.1,-1000
21889,0,18,668.079,335.047,2,3.55E+07,334.947,336.149,113.159,113.393,#FF0000,0.1,-1000
21890,0,16,1165.58,583.799,2,4.33E+07,583.699,585.403,48.622,49.0188,#FF0000,0.1,-1000
21891,0,10,1244.65,623.334,2,2.11E+07,623.234,624.938,35.116,35.5025,#FF0000,0.1,-1000
21891,0,13,1244.65,415.892,3,2.85E+07,415.792,416.995,35.1412,35.5025,#FF0000,0.1,-1000
21892,0,23,1600.87,534.631,3,5.12E+07,534.531,536.066,19.1212,19.6315,#FF0000,0.1,-1000
21893,0,2,2559.42,1280.72,2,7.53E+06,1280.62,1283.32,74.7075,74.7075,#FF0000,0.1,-1000
21894,0,16,2684.39,672.106,4,2.50E+07,672.006,673.709,53.8837,54.4237,#FF0000,0.1,-1000
